Name	PairID	Coreness
user678	0	0.000000
user679	0	0.000000
user680	0	0.000000
user681	0	0.000000
user682	0	0.000000
user669	0	0.000000
user684	0	0.000000
user685	0	0.000000
user686	0	0.000000
user687	0	0.000000
user688	0	0.000000
user689	0	0.000000
user690	0	0.000000
user691	0	0.000000
user692	0	0.000000
user693	0	0.000000
user694	0	0.000000
user695	0	0.000000
user696	0	0.000000
user683	0	0.000000
user646	0	0.000000
user698	0	0.000000
user697	0	0.000000
user699	0	0.000000
user700	0	0.000000
user701	0	0.000000
user702	0	0.000000
user703	0	0.000000
user641	0	0.000000
user705	0	0.000000
user706	0	0.000000
user708	0	0.000000
user707	0	0.000000
user704	0	0.000000
user709	0	0.000000
user710	0	0.000000
user711	0	0.000000
user712	0	0.000000
user714	0	0.000000
user717	0	0.000000
user718	0	0.000000
user719	0	0.000000
user720	0	0.000000
user721	0	0.000000
user722	0	0.000000
user723	0	0.000000
user724	0	0.000000
user725	0	0.000000
user726	0	0.000000
user727	0	0.000000
user640	0	0.000000
user728	0	0.000000
user730	0	0.000000
user729	0	1.000000
user715	0	0.000000
user731	0	0.000000
user732	0	0.000000
user733	0	0.000000
user734	0	0.000000
user735	0	0.000000
user736	0	0.000000
user737	0	0.000000
user738	0	0.000000
user673	0	0.000000
user716	0	0.000000
user739	0	0.000000
user740	0	0.000000
user741	0	0.000000
user742	0	0.000000
user743	0	0.000000
user744	0	0.000000
user745	0	0.000000
user746	0	0.000000
user747	0	0.000000
user748	0	0.000000
user749	0	0.000000
user750	0	0.000000
user751	0	0.000000
user576	0	0.000000
user752	0	0.000000
user753	0	0.000000
user754	0	0.000000
user755	0	0.000000
user756	0	0.000000
user757	0	0.000000
user758	0	0.000000
user759	0	0.000000
user761	0	0.000000
user763	0	0.000000
user657	0	0.000000
user764	0	0.000000
user765	0	0.000000
user766	0	0.000000
user767	0	0.000000
user768	0	0.000000
user769	0	0.000000
user770	0	0.000000
user772	0	0.000000
user773	0	0.000000
user774	0	0.000000
user775	0	0.000000
user776	0	0.000000
user777	0	0.000000
user760	0	0.000000
user778	0	0.000000
user779	0	0.000000
user780	0	0.000000
user781	0	0.000000
user782	0	0.000000
user783	0	0.000000
user784	0	0.000000
user785	0	0.000000
user786	0	0.000000
user787	0	0.000000
user788	0	0.000000
user789	0	0.000000
user790	0	0.000000
user791	0	0.000000
user792	0	0.000000
user793	0	0.000000
user794	0	0.000000
user795	0	0.000000
user796	0	0.000000
user797	0	0.000000
user798	0	0.000000
user799	0	0.000000
user800	0	0.000000
user801	0	0.000000
user802	0	0.000000
user803	0	0.000000
user804	0	0.000000
user805	0	0.000000
user806	0	0.000000
user808	0	0.000000
user762	0	0.000000
user809	0	0.000000
user810	0	0.000000
user811	0	0.000000
user812	0	0.000000
user813	0	0.000000
user814	0	0.000000
user815	0	0.000000
user816	0	0.000000
user817	0	0.000000
user818	0	0.000000
user819	0	0.000000
user820	0	0.000000
user821	0	0.000000
user823	0	0.000000
user9	0	0.000000
user824	0	0.000000
user826	0	0.000000
user827	0	0.000000
user828	0	0.000000
user829	0	0.000000
user830	0	0.000000
user831	0	0.000000
user833	0	0.000000
user834	0	0.000000
user835	0	0.000000
user836	0	0.000000
user837	0	0.000000
user838	0	0.000000
user839	0	0.000000
user840	0	0.000000
user832	0	1.000000
user841	0	0.000000
user842	0	0.000000
user843	0	0.000000
user844	0	0.000000
user845	0	0.000000
user846	0	0.000000
user847	0	0.000000
user848	0	0.000000
user849	0	0.000000
user850	0	0.000000
user851	0	0.000000
user852	0	0.000000
user853	0	0.000000
user854	0	0.000000
user855	0	0.000000
user856	0	0.000000
user857	0	0.000000
user858	0	0.000000
user859	0	0.000000
user860	0	0.000000
user861	0	0.000000
user862	0	0.000000
user863	0	0.000000
user864	0	0.000000
user771	0	0.000000
user865	0	0.000000
user866	0	0.000000
user867	0	0.000000
user868	0	0.000000
user869	0	0.000000
user870	0	0.000000
user871	0	0.000000
user872	0	0.000000
user873	0	0.000000
user874	0	0.000000
user875	0	0.000000
user876	0	0.000000
user877	0	0.000000
user878	0	0.000000
user879	0	0.000000
user880	0	0.000000
user883	0	0.000000
user882	0	1.000000
user884	0	0.000000
user886	0	0.000000
user887	0	0.000000
user888	0	0.000000
user890	0	0.000000
user891	0	0.000000
user892	0	0.000000
user893	0	0.000000
user822	0	0.000000
user894	0	0.000000
user895	0	0.000000
user896	0	0.000000
user897	0	0.000000
user898	0	0.000000
user899	0	0.000000
user900	0	0.000000
user901	0	0.000000
user902	0	0.000000
user903	0	0.000000
user904	0	0.000000
user906	0	0.000000
user907	0	0.000000
user908	0	0.000000
user910	0	0.000000
user911	0	0.000000
user912	0	0.000000
user913	0	0.000000
user909	0	0.000000
user914	0	0.000000
user915	0	0.000000
user916	0	0.000000
user917	0	0.000000
user918	0	0.000000
user919	0	0.000000
user920	0	0.000000
user921	0	0.000000
user922	0	0.000000
user924	0	0.000000
user925	0	0.000000
user926	0	0.000000
user927	0	0.000000
user928	0	0.000000
user929	0	0.000000
user930	0	0.000000
user931	0	0.000000
user933	0	0.000000
user934	0	0.000000
user936	0	0.000000
user937	0	0.000000
user885	0	0.000000
user938	0	0.000000
user923	0	0.000000
user939	0	0.000000
user940	0	0.000000
user942	0	0.000000
user943	0	0.000000
user944	0	0.000000
user946	0	0.000000
user947	0	0.000000
user889	0	0.000000
user941	0	0.000000
user948	0	0.000000
user949	0	0.000000
user950	0	0.000000
user951	0	0.000000
user952	0	0.000000
user954	0	0.000000
user932	0	0.000000
user955	0	0.000000
user956	0	0.000000
user957	0	0.000000
user959	0	0.000000
user960	0	0.000000
user961	0	0.000000
user963	0	0.000000
user964	0	0.000000
user966	0	0.000000
user967	0	0.000000
user968	0	0.000000
user935	0	0.000000
user965	0	0.000000
user969	0	0.000000
user825	0	0.000000
user970	0	0.000000
user971	0	0.000000
user972	0	0.000000
user973	0	0.000000
user974	0	0.000000
user975	0	0.000000
user976	0	0.000000
user977	0	0.000000
user953	0	0.000000
user978	0	0.000000
user979	0	0.000000
user980	0	0.000000
user981	0	0.000000
user982	0	0.000000
user983	0	0.000000
user984	0	0.000000
user985	0	0.000000
user986	0	0.000000
user987	0	0.000000
user988	0	0.000000
user989	0	0.000000
user990	0	0.000000
user991	0	0.000000
user993	0	0.000000
user994	0	0.000000
user995	0	0.000000
user905	0	1.000000
user996	0	0.000000
user997	0	0.000000
user999	0	0.000000
user1000	0	0.000000
user1001	0	0.000000
user1002	0	0.000000
user1003	0	0.000000
user1004	0	0.000000
user998	0	0.000000
user1006	0	0.000000
user1007	0	0.000000
user1008	0	0.000000
user1009	0	0.000000
user1010	0	0.000000
user1011	0	0.000000
user1012	0	0.000000
user1013	0	0.000000
user1015	0	0.000000
user1016	0	0.000000
user1017	0	0.000000
user807	0	0.000000
user1018	0	1.000000
user1019	0	0.000000
user1020	0	0.000000
user1021	0	0.000000
user1022	0	0.000000
user1023	0	0.000000
user1024	0	0.000000
user1025	0	0.000000
user1026	0	0.000000
user1027	0	0.000000
user1028	0	0.000000
user1029	0	0.000000
user1030	0	0.000000
user1031	0	0.000000
user1032	0	0.000000
user1033	0	0.000000
user1034	0	0.000000
user1035	0	0.000000
user1036	0	0.000000
user1037	0	0.000000
user1038	0	0.000000
user1039	0	0.000000
user1005	0	0.000000
user1040	0	0.000000
user1041	0	0.000000
user1042	0	0.000000
user962	0	0.000000
user1044	0	0.000000
user1045	0	0.000000
user1046	0	0.000000
user1047	0	0.000000
user1048	0	0.000000
user1049	0	0.000000
user1050	0	0.000000
user1051	0	0.000000
user1052	0	1.000000
user1053	0	1.000000
user1054	0	0.000000
user1055	0	0.000000
user1056	0	0.000000
user1057	0	0.000000
user1014	0	0.000000
user1043	0	0.000000
user1058	0	0.000000
user1059	0	0.000000
user1060	0	0.000000
user1061	0	0.000000
user1062	0	0.000000
user1063	0	0.000000
user958	0	0.000000
user1065	0	0.000000
user1066	0	0.000000
user992	0	0.000000
user1068	0	0.000000
user1069	0	0.000000
user1070	0	0.000000
user1071	0	0.000000
user1073	0	0.000000
user1074	0	0.000000
user1075	0	0.000000
user1076	0	0.000000
user1077	0	0.000000
user1078	0	0.000000
user1079	0	0.000000
user1080	0	0.000000
user1081	0	0.000000
user1082	0	0.000000
user1083	0	0.000000
user1084	0	0.000000
user1085	0	0.000000
user1086	0	0.000000
user1087	0	0.000000
user1088	0	0.000000
user1089	0	0.000000
user1072	0	0.000000
user1090	0	0.000000
user1091	0	0.000000
user1092	0	0.000000
user1093	0	0.000000
user1094	0	0.000000
user1095	0	0.000000
user1096	0	0.000000
user1097	0	0.000000
user1100	0	0.000000
user1098	0	0.000000
user881	0	0.000000
user1099	0	0.000000
user1101	0	0.000000
user1102	0	0.000000
user1103	0	0.000000
user1104	0	0.000000
user1105	0	0.000000
user1106	0	0.000000
user1107	0	0.000000
user1108	0	0.000000
user461	0	0.000000
user1109	0	0.000000
user1110	0	0.000000
user1111	0	0.000000
user1112	0	0.000000
user1113	0	0.000000
user1114	0	0.000000
user1116	0	0.000000
user1117	0	0.000000
user1118	0	0.000000
user1119	0	0.000000
user1120	0	0.000000
user1121	0	0.000000
user1122	0	0.000000
user1123	0	0.000000
user1124	0	0.000000
user1125	0	0.000000
user1126	0	0.000000
user1127	0	0.000000
user1128	0	0.000000
user1129	0	0.000000
user1130	0	0.000000
user1132	0	0.000000
user1133	0	0.000000
user1134	0	0.000000
user1136	0	0.000000
user1137	0	0.000000
user1138	0	0.000000
user1139	0	0.000000
user1140	0	0.000000
user1141	0	0.000000
user1142	0	0.000000
user1143	0	0.000000
user1144	0	0.000000
user1145	0	0.000000
user1146	0	0.000000
user1147	0	0.000000
user1135	0	0.000000
user1148	0	0.000000
user1149	0	0.000000
user1150	0	0.000000
user1151	0	0.000000
user1152	0	0.000000
user1067	0	0.000000
user1153	0	0.000000
user945	0	0.000000
user1154	0	0.000000
user1155	0	0.000000
user1156	0	0.000000
user1157	0	0.000000
user1158	0	0.000000
user1159	0	0.000000
user1160	0	0.000000
user1161	0	0.000000
user1162	0	1.000000
user1163	0	0.000000
user1164	0	0.000000
user1165	0	0.000000
user1166	0	0.000000
user1167	0	0.000000
user1168	0	0.000000
user1170	0	0.000000
user1171	0	0.000000
user1172	0	0.000000
user1173	0	0.000000
user1174	0	0.000000
user1175	0	0.000000
user1176	0	0.000000
user1177	0	0.000000
user1178	0	0.000000
user1179	0	0.000000
user1180	0	0.000000
user1181	0	0.000000
user1182	0	0.000000
user1169	0	0.000000
user1184	0	0.000000
user1185	0	0.000000
user1186	0	0.000000
user1187	0	0.000000
user1188	0	0.000000
user1189	0	0.000000
user1190	0	0.000000
user1191	0	0.000000
user1192	0	0.000000
user1193	0	0.000000
user1194	0	0.000000
user1195	0	0.000000
user1196	0	0.000000
user1197	0	0.000000
user1183	0	0.000000
user1199	0	0.000000
user1200	0	0.000000
user1201	0	1.000000
user1202	0	0.000000
user1204	0	0.000000
user1205	0	0.000000
user1206	0	0.000000
user1207	0	0.000000
user1208	0	0.000000
user1209	0	0.000000
user1210	0	0.000000
user1211	0	0.000000
user1212	0	0.000000
user1213	0	0.000000
user1214	0	0.000000
user1215	0	0.000000
user1216	0	0.000000
user1217	0	1.000000
user1218	0	0.000000
user1219	0	0.000000
user1220	0	0.000000
user1221	0	0.000000
user1222	0	0.000000
user1223	0	0.000000
user1224	0	0.000000
user1225	0	0.000000
user1226	0	0.000000
user1227	0	0.000000
user1228	0	0.000000
user1198	0	0.000000
user1229	0	0.000000
user1230	0	0.000000
user1231	0	0.000000
user1232	0	0.000000
user1233	0	0.000000
user1234	0	0.000000
user1235	0	0.000000
user1237	0	0.000000
user1238	0	0.000000
user1239	0	0.000000
user1240	0	0.000000
user1241	0	0.000000
user1242	0	0.000000
user1243	0	0.000000
user1244	0	0.000000
user1245	0	0.000000
user1246	0	0.000000
user1247	0	0.000000
user1248	0	0.000000
user1249	0	0.000000
user1250	0	0.000000
user1252	0	0.000000
user1251	0	0.000000
user1253	0	0.000000
user1236	0	0.000000
user1254	0	0.000000
user1255	0	0.000000
user1256	0	0.000000
user1257	0	0.000000
user1258	0	0.000000
user1259	0	0.000000
user1260	0	0.000000
user1261	0	0.000000
user1262	0	0.000000
user1263	0	0.000000
user1264	0	0.000000
user1265	0	0.000000
user1266	0	0.000000
user1269	0	0.000000
user1270	0	0.000000
user1271	0	0.000000
user1272	0	0.000000
user1273	0	0.000000
user1064	0	0.000000
user1274	0	0.000000
user1268	0	0.000000
user1275	0	0.000000
user1276	0	0.000000
user1277	0	0.000000
user1278	0	0.000000
user1279	0	0.000000
user1280	0	0.000000
user1281	0	1.000000
user1282	0	0.000000
user1283	0	0.000000
user1284	0	0.000000
user713	0	0.000000
user1285	0	0.000000
user1287	0	0.000000
user1131	0	0.000000
user1288	0	0.000000
user1289	0	0.000000
user1290	0	0.000000
user1291	0	0.000000
user1267	0	0.000000
user1292	0	0.000000
user1293	0	0.000000
user1294	0	0.000000
user1295	0	0.000000
user1296	0	0.000000
user1297	0	0.000000
user1298	0	0.000000
user1299	0	0.000000
user1300	0	0.000000
user1301	0	0.000000
user1302	0	0.000000
user1304	0	0.000000
user1305	0	0.000000
user1306	0	0.000000
user1307	0	0.000000
user1308	0	0.000000
user1309	0	0.000000
user1310	0	0.000000
user1311	0	0.000000
user1312	0	0.000000
user1286	0	0.000000
user1303	0	0.000000
user1313	0	0.000000
user1314	0	0.000000
user1315	0	0.000000
user1316	0	1.000000
user1317	0	1.000000
user1318	0	0.000000
user1319	0	0.000000
user1320	0	0.000000
user1321	0	0.000000
user1322	0	0.000000
user1323	0	0.000000
user1324	0	0.000000
user1325	0	0.000000
user1326	0	0.000000
user1328	0	0.000000
user1329	0	0.000000
user1327	0	0.000000
user1330	0	0.000000
user1331	0	0.000000
user1332	0	0.000000
user1333	0	0.000000
user1115	0	0.000000
user1335	0	0.000000
user1336	0	0.000000
user1337	0	0.000000
user1334	0	1.000000
user1338	0	0.000000
user1340	0	0.000000
user1341	0	0.000000
user1342	0	0.000000
user1343	0	0.000000
user1344	0	0.000000
user1345	0	0.000000
user1346	0	0.000000
user1347	0	0.000000
user1348	0	1.000000
user1349	0	0.000000
user1350	0	0.000000
user1351	0	0.000000
user1352	0	1.000000
user1353	0	0.000000
user1354	0	0.000000
user1355	0	0.000000
user1356	0	0.000000
user1357	0	0.000000
user1358	0	0.000000
user1359	0	0.000000
user1360	0	0.000000
user1361	0	0.000000
user1362	0	0.000000
user1363	0	1.000000
user1364	0	0.000000
user1365	0	0.000000
user1366	0	1.000000
user1367	0	0.000000
user1368	0	0.000000
user1369	0	0.000000
user1370	0	0.000000
user1371	0	0.000000
user1372	0	0.000000
user1373	0	0.000000
user1374	0	0.000000
user1377	0	0.000000
user1378	0	0.000000
user1379	0	0.000000
user1380	0	0.000000
user1381	0	0.000000
user1382	0	0.000000
user1383	0	1.000000
user1384	0	0.000000
user1385	0	0.000000
user1387	0	0.000000
user1388	0	0.000000
user1390	0	0.000000
user1391	0	0.000000
user1393	0	0.000000
user1392	0	0.000000
user1394	0	0.000000
user1395	0	0.000000
user1397	0	0.000000
user1399	0	0.000000
user1396	0	1.000000
user1389	0	0.000000
user1400	0	0.000000
user1401	0	0.000000
user1402	0	0.000000
user1403	0	0.000000
user1375	0	0.000000
