Name	PairID	Coreness
user953	0	1.000000
user978	0	1.000000
user979	0	0.000000
user984	0	1.000000
user985	0	0.000000
user986	0	0.000000
user987	0	1.000000
user989	0	0.000000
user990	0	0.000000
user994	0	1.000000
user996	0	0.000000
user997	0	1.000000
user999	0	0.000000
user1000	0	0.000000
user998	0	1.000000
user1007	0	0.000000
user1008	0	1.000000
user1009	0	1.000000
user1010	0	1.000000
user1011	0	0.000000
user1012	0	0.000000
user1013	0	1.000000
user1015	0	1.000000
user1016	0	0.000000
user1017	0	0.000000
user807	0	0.000000
user1019	0	0.000000
user1020	0	1.000000
user1021	0	1.000000
user1023	0	0.000000
user1024	0	0.000000
user1026	0	1.000000
user1027	0	0.000000
user1028	0	1.000000
user1032	0	0.000000
user1033	0	0.000000
user1034	0	0.000000
user1035	0	0.000000
user1036	0	1.000000
user1037	0	1.000000
user1038	0	0.000000
user1039	0	0.000000
user1040	0	0.000000
user1041	0	0.000000
user1042	0	0.000000
user962	0	0.000000
user1046	0	0.000000
user1047	0	0.000000
user1048	0	0.000000
user1050	0	0.000000
user1053	0	0.000000
user1055	0	1.000000
user1057	0	0.000000
user1043	0	1.000000
user1058	0	0.000000
user1059	0	0.000000
user1060	0	1.000000
user1063	0	0.000000
user1066	0	0.000000
user992	0	0.000000
user1068	0	0.000000
user1070	0	0.000000
user1073	0	0.000000
user1074	0	1.000000
user1091	0	0.000000
user1092	0	1.000000
user1093	0	0.000000
user1094	0	1.000000
user1100	0	0.000000
user881	0	0.000000
user1099	0	0.000000
user1102	0	0.000000
user1103	0	0.000000
user1104	0	1.000000
user1106	0	0.000000
user461	0	0.000000
user1109	0	0.000000
user1113	0	0.000000
user1118	0	0.000000
user1119	0	1.000000
user1120	0	0.000000
user1122	0	0.000000
user1123	0	1.000000
user1126	0	0.000000
user1127	0	0.000000
user1130	0	0.000000
user1132	0	1.000000
user1134	0	1.000000
user1138	0	0.000000
user1135	0	1.000000
user1148	0	0.000000
user1150	0	0.000000
user1151	0	0.000000
user1152	0	0.000000
user1157	0	0.000000
user1161	0	0.000000
user1163	0	1.000000
user1166	0	0.000000
user1167	0	0.000000
user1170	0	0.000000
user1172	0	0.000000
user1173	0	0.000000
user1174	0	1.000000
user1175	0	0.000000
user1177	0	0.000000
user1181	0	0.000000
user1184	0	0.000000
user1189	0	0.000000
user1196	0	0.000000
user1207	0	0.000000
user1220	0	0.000000
user1223	0	0.000000
user1226	0	1.000000
user1232	0	0.000000
user1233	0	0.000000
user1234	0	1.000000
user1240	0	1.000000
user1243	0	1.000000
user1246	0	0.000000
user1252	0	0.000000
user1254	0	1.000000
user1257	0	0.000000
user1260	0	1.000000
user1261	0	0.000000
user1263	0	1.000000
user1269	0	1.000000
user1270	0	0.000000
user1268	0	1.000000
user1275	0	0.000000
user1277	0	1.000000
user1278	0	1.000000
user1283	0	0.000000
user713	0	0.000000
user1285	0	0.000000
user1290	0	1.000000
user1291	0	1.000000
user1292	0	1.000000
user1293	0	0.000000
user1297	0	0.000000
user1298	0	0.000000
user1301	0	0.000000
user1302	0	1.000000
user1310	0	1.000000
user1321	0	1.000000
user1322	0	1.000000
user1325	0	1.000000
user1326	0	1.000000
user1332	0	1.000000
user1115	0	0.000000
user1335	0	0.000000
user1345	0	0.000000
user1347	0	0.000000
user1351	0	0.000000
user1354	0	0.000000
user1358	0	1.000000
user1359	0	0.000000
user1363	0	1.000000
user1368	0	1.000000
user1379	0	1.000000
user1380	0	1.000000
user1381	0	0.000000
user1395	0	1.000000
user1399	0	0.000000
user1389	0	0.000000
user1401	0	0.000000
user1408	0	0.000000
user1409	0	0.000000
user1376	0	1.000000
user1416	0	0.000000
user1417	0	1.000000
user1418	0	1.000000
user1423	0	0.000000
user1428	0	0.000000
user1429	0	0.000000
user1430	0	0.000000
user1443	0	0.000000
user1466	0	1.000000
user1467	0	0.000000
user1476	0	0.000000
user1489	0	0.000000
user1501	0	1.000000
user1519	0	0.000000
user1551	0	0.000000
user1631	0	0.000000
user1664	0	0.000000
user1687	0	0.000000
user1742	0	0.000000
user1749	0	0.000000
user1827	0	0.000000
user1854	0	0.000000
user1858	0	0.000000
user1867	0	0.000000
user1891	0	0.000000
user1903	0	0.000000
user1914	0	0.000000
user1942	0	0.000000
user1944	0	0.000000
user1982	0	0.000000
user1984	0	0.000000
user2032	0	0.000000
user2046	0	0.000000
user2092	0	0.000000
user2097	0	0.000000
user2138	0	0.000000
user2143	0	0.000000
user2145	0	0.000000
user2151	0	0.000000
user2184	0	0.000000
user2197	0	0.000000
user2368	0	0.000000
user2400	0	0.000000
user2406	0	0.000000
user2354	0	0.000000
user2455	0	1.000000
user2494	0	0.000000
user2499	0	0.000000
user2533	0	0.000000
user2562	0	0.000000
user2619	0	0.000000
user2724	0	0.000000
user2761	0	0.000000
user2877	0	1.000000
user2921	0	0.000000
user2998	0	0.000000
user3026	0	0.000000
user3149	0	0.000000
user3737	0	0.000000
user3855	0	0.000000
user3874	0	0.000000
user3975	0	0.000000
user4040	0	0.000000
user4096	0	0.000000
user4202	0	0.000000
user4437	0	0.000000
user4946	0	0.000000
user5030	0	0.000000
user5418	0	0.000000
user5498	0	0.000000
user5805	0	1.000000
user5844	0	0.000000
user13	1	1.000000
user16	1	0.000000
user25	1	1.000000
user57	1	1.000000
user135	1	1.000000
user174	1	0.000000
user184	1	1.000000
user187	1	0.000000
user303	1	0.000000
user304	1	1.000000
user309	1	1.000000
user355	1	0.000000
user363	1	1.000000
user382	1	0.000000
user342	1	0.000000
user450	1	0.000000
user465	1	0.000000
user425	1	1.000000
user485	1	0.000000
user493	1	0.000000
user539	1	1.000000
user540	1	0.000000
user546	1	0.000000
user591	1	0.000000
user612	1	0.000000
user615	1	0.000000
user635	1	1.000000
user636	1	0.000000
user659	1	0.000000
user700	1	0.000000
user705	1	1.000000
user722	1	1.000000
user723	1	0.000000
user729	1	0.000000
user752	1	1.000000
user765	1	0.000000
user823	1	0.000000
user869	1	0.000000
user882	1	1.000000
user884	1	0.000000
user887	1	0.000000
user822	1	1.000000
user929	1	0.000000
user937	1	1.000000
user961	1	0.000000
user970	1	1.000000
user905	1	1.000000
user1001	1	1.000000
user1002	1	0.000000
user1003	1	0.000000
user1044	1	1.000000
user1061	1	0.000000
user1065	1	0.000000
user1095	1	1.000000
user1107	1	1.000000
user1125	1	0.000000
user1128	1	0.000000
user1155	1	0.000000
user1201	1	1.000000
user1204	1	1.000000
user1222	1	1.000000
user1244	1	1.000000
user1245	1	1.000000
user1256	1	0.000000
user1271	1	1.000000
user1279	1	0.000000
user1281	1	1.000000
user1282	1	0.000000
user1289	1	0.000000
user1267	1	1.000000
user1308	1	1.000000
user1309	1	1.000000
user1311	1	1.000000
user1303	1	1.000000
user1315	1	0.000000
user1316	1	0.000000
user1317	1	1.000000
user1319	1	0.000000
user1328	1	0.000000
user1334	1	1.000000
user1342	1	1.000000
user1348	1	1.000000
user1353	1	0.000000
user1357	1	1.000000
user1360	1	1.000000
user1364	1	0.000000
user1366	1	1.000000
user1367	1	0.000000
user1369	1	0.000000
user1370	1	0.000000
user1372	1	0.000000
user1383	1	1.000000
user1384	1	1.000000
user1385	1	0.000000
user1391	1	0.000000
user1393	1	0.000000
user1392	1	0.000000
user1394	1	0.000000
user1397	1	0.000000
user1396	1	1.000000
user1400	1	0.000000
user1402	1	0.000000
user1375	1	0.000000
user1412	1	0.000000
user1413	1	0.000000
user1419	1	0.000000
user1424	1	0.000000
user1431	1	0.000000
user1439	1	0.000000
user1438	1	1.000000
user1386	1	1.000000
user1448	1	0.000000
user1451	1	1.000000
user1453	1	1.000000
user1455	1	0.000000
user1456	1	1.000000
user1457	1	0.000000
user1464	1	1.000000
user1468	1	0.000000
user1470	1	0.000000
user1473	1	0.000000
user1477	1	1.000000
user1463	1	0.000000
user1478	1	1.000000
user1479	1	1.000000
user1482	1	0.000000
user1486	1	1.000000
user1488	1	0.000000
user1490	1	0.000000
user1494	1	0.000000
user1495	1	0.000000
user1487	1	1.000000
user1502	1	1.000000
user1499	1	1.000000
user1510	1	1.000000
user1513	1	1.000000
user1514	1	0.000000
user1469	1	1.000000
user1517	1	1.000000
user1518	1	0.000000
user1520	1	0.000000
user1521	1	0.000000
user1524	1	1.000000
user1525	1	0.000000
user1526	1	1.000000
user1516	1	0.000000
user1527	1	1.000000
user1529	1	1.000000
user1530	1	0.000000
user1532	1	0.000000
user1536	1	0.000000
user1537	1	0.000000
user1538	1	1.000000
user1539	1	1.000000
user1541	1	1.000000
user1542	1	0.000000
user1543	1	1.000000
user1544	1	0.000000
user1546	1	0.000000
user1548	1	1.000000
user1553	1	0.000000
user1554	1	0.000000
user1555	1	0.000000
user1556	1	1.000000
user1557	1	1.000000
user1562	1	1.000000
user1564	1	0.000000
user1571	1	0.000000
user1578	1	0.000000
user1580	1	0.000000
user1574	1	0.000000
user1582	1	0.000000
user1584	1	1.000000
user1576	1	1.000000
user1585	1	1.000000
user1589	1	0.000000
user1593	1	1.000000
user1596	1	1.000000
user1599	1	0.000000
user1603	1	0.000000
user1604	1	0.000000
user1606	1	1.000000
user1605	1	1.000000
user1609	1	0.000000
user1610	1	0.000000
user1616	1	0.000000
user1617	1	0.000000
user1591	1	1.000000
user1618	1	0.000000
user1620	1	0.000000
user1621	1	0.000000
user1623	1	0.000000
user1624	1	1.000000
user1628	1	0.000000
user1629	1	1.000000
user1632	1	1.000000
user1636	1	1.000000
user1637	1	1.000000
user1641	1	1.000000
user1565	1	1.000000
user1647	1	0.000000
user1653	1	1.000000
user1661	1	0.000000
user1612	1	1.000000
user1662	1	0.000000
user1670	1	0.000000
user1672	1	0.000000
user1657	1	0.000000
user1667	1	0.000000
user1674	1	1.000000
user1675	1	1.000000
user1676	1	0.000000
user1677	1	1.000000
user1679	1	1.000000
user1658	1	0.000000
user1681	1	0.000000
user1682	1	0.000000
user1684	1	0.000000
user1685	1	1.000000
user1688	1	1.000000
user1692	1	1.000000
user1693	1	1.000000
user1696	1	0.000000
user1700	1	0.000000
user1701	1	1.000000
user1702	1	0.000000
user1704	1	0.000000
user1706	1	0.000000
user1708	1	1.000000
user1710	1	0.000000
user1713	1	0.000000
user1714	1	0.000000
user1715	1	0.000000
user1725	1	0.000000
user1727	1	0.000000
user1733	1	0.000000
user1736	1	1.000000
user1738	1	0.000000
user1739	1	0.000000
user1731	1	1.000000
user1747	1	0.000000
user1746	1	1.000000
user1750	1	0.000000
user1751	1	1.000000
user1752	1	1.000000
user1754	1	0.000000
user1744	1	1.000000
user1756	1	0.000000
user1757	1	0.000000
user1759	1	0.000000
user1695	1	0.000000
user1762	1	0.000000
user1763	1	0.000000
user1765	1	1.000000
user1766	1	0.000000
user1771	1	1.000000
user1773	1	0.000000
user1775	1	1.000000
user1776	1	1.000000
user1778	1	1.000000
user1730	1	0.000000
user1722	1	0.000000
user1780	1	1.000000
user1764	1	0.000000
user1779	1	1.000000
user1782	1	0.000000
user1787	1	0.000000
user1788	1	0.000000
user1790	1	1.000000
user1792	1	0.000000
user1791	1	0.000000
user1794	1	0.000000
user1799	1	1.000000
user1800	1	0.000000
user1801	1	0.000000
user1802	1	1.000000
user1803	1	1.000000
user1804	1	1.000000
user1680	1	0.000000
user1805	1	0.000000
user1806	1	0.000000
user1807	1	0.000000
user1808	1	1.000000
user1809	1	0.000000
user1753	1	1.000000
user1811	1	0.000000
user1813	1	1.000000
user1816	1	0.000000
user1817	1	1.000000
user1818	1	0.000000
user1819	1	1.000000
user1822	1	0.000000
user1820	1	0.000000
user1824	1	0.000000
user1825	1	0.000000
user1829	1	1.000000
user1830	1	0.000000
user1793	1	0.000000
user1832	1	1.000000
user1833	1	0.000000
user1834	1	1.000000
user1837	1	0.000000
user1839	1	1.000000
user1840	1	1.000000
user1841	1	0.000000
user1842	1	0.000000
user1847	1	0.000000
user1719	1	1.000000
user1656	1	1.000000
user1852	1	0.000000
user1853	1	0.000000
user1855	1	1.000000
user1859	1	0.000000
user1860	1	1.000000
user1861	1	0.000000
user1862	1	0.000000
user1865	1	0.000000
user1866	1	0.000000
user1870	1	0.000000
user1871	1	0.000000
user1873	1	1.000000
user1874	1	0.000000
user1876	1	1.000000
user1872	1	1.000000
user1878	1	0.000000
user1880	1	1.000000
user1881	1	0.000000
user1882	1	0.000000
user1883	1	0.000000
user1885	1	0.000000
user1886	1	0.000000
user1887	1	1.000000
user1888	1	0.000000
user1889	1	0.000000
user1892	1	1.000000
user1895	1	1.000000
user1896	1	1.000000
user1899	1	1.000000
user1902	1	0.000000
user1904	1	0.000000
user1905	1	1.000000
user1909	1	0.000000
user1910	1	0.000000
user1911	1	0.000000
user1917	1	0.000000
user1918	1	0.000000
user1921	1	1.000000
user1922	1	1.000000
user1923	1	0.000000
user1924	1	0.000000
user1925	1	0.000000
user1927	1	0.000000
user1912	1	1.000000
user1929	1	0.000000
user1890	1	1.000000
user1934	1	1.000000
user1935	1	0.000000
user1936	1	0.000000
user1937	1	1.000000
user1940	1	0.000000
user1941	1	0.000000
user1943	1	0.000000
user1951	1	1.000000
user1955	1	0.000000
user1956	1	1.000000
user1961	1	0.000000
user1963	1	0.000000
user1964	1	1.000000
user1965	1	0.000000
user1966	1	0.000000
user1967	1	0.000000
user1783	1	0.000000
user1972	1	0.000000
user1973	1	0.000000
user1977	1	0.000000
user1978	1	1.000000
user1979	1	0.000000
user1981	1	0.000000
user1986	1	1.000000
user1987	1	0.000000
user1988	1	1.000000
user1989	1	0.000000
user1990	1	0.000000
user1991	1	0.000000
user1993	1	1.000000
user1994	1	0.000000
user1995	1	0.000000
user1997	1	1.000000
user1999	1	0.000000
user2000	1	0.000000
user2001	1	0.000000
user2002	1	1.000000
user2006	1	1.000000
user2008	1	1.000000
user2010	1	0.000000
user2011	1	0.000000
user2015	1	0.000000
user2009	1	0.000000
user2020	1	0.000000
user2014	1	0.000000
user2021	1	0.000000
user2022	1	1.000000
user2023	1	0.000000
user2016	1	0.000000
user2024	1	1.000000
user2031	1	0.000000
user2030	1	1.000000
user2034	1	1.000000
user2035	1	0.000000
user2036	1	0.000000
user2037	1	0.000000
user2038	1	0.000000
user2049	1	1.000000
user2051	1	0.000000
user2052	1	0.000000
user2057	1	0.000000
user1939	1	1.000000
user2060	1	0.000000
user2071	1	0.000000
user2078	1	1.000000
user2084	1	1.000000
user2087	1	0.000000
user2090	1	1.000000
user2091	1	0.000000
user2089	1	0.000000
user2094	1	0.000000
user2095	1	1.000000
user2096	1	1.000000
user2099	1	1.000000
user1485	1	0.000000
user2101	1	0.000000
user2102	1	0.000000
user2103	1	1.000000
user2106	1	0.000000
user2107	1	0.000000
user2108	1	1.000000
user2076	1	0.000000
user2111	1	1.000000
user2123	1	0.000000
user2124	1	1.000000
user2135	1	1.000000
user2136	1	0.000000
user2137	1	0.000000
user2139	1	0.000000
user2140	1	0.000000
user2142	1	1.000000
user2144	1	1.000000
user2146	1	1.000000
user2155	1	1.000000
user2158	1	1.000000
user2159	1	1.000000
user2161	1	0.000000
user2163	1	0.000000
user2164	1	1.000000
user2173	1	1.000000
user2165	1	1.000000
user2174	1	1.000000
user2181	1	1.000000
user2176	1	0.000000
user2185	1	0.000000
user2195	1	1.000000
user2196	1	0.000000
user2200	1	1.000000
user2201	1	1.000000
user2204	1	0.000000
user2206	1	0.000000
